OID_,Value,Count,DEPTOS,ETA,RICE,SORG,MAIZ,LC2018,CLCROP,RISOMA
,3182,7.000000000000000,9,100,3,44,317,1,No Cultivos,0.036400000000000
,3183,4.000000000000000,12,100,3,63,517,24,Pastos/Cultivos,0.058300000000000
,3184,2.000000000000000,9,100,3,44,317,24,Pastos/Cultivos,0.036400000000000
,3185,7.000000000000000,11,100,2,77,456,24,Pastos/Cultivos,0.053500000000000
,3186,4.000000000000000,7,100,4,14,400,24,Pastos/Cultivos,0.041800000000000
,3187,2.000000000000000,11,100,1,62,309,24,Pastos/Cultivos,0.037200000000000
,3188,1.000000000000000,10,100,11,64,322,24,Pastos/Cultivos,0.039700000000000
,3189,9.000000000000000,8,100,1,36,153,1,No Cultivos,0.019000000000000
,3190,2.000000000000000,13,10,3,47,339,24,Pastos/Cultivos,0.038900000000000
,3191,2.000000000000000,11,100,1,70,392,24,Pastos/Cultivos,0.046300000000000
,3192,5.000000000000000,8,100,1,0,311,24,Pastos/Cultivos,0.031200000000000
,3193,1.000000000000000,11,100,7,31,754,24,Pastos/Cultivos,0.079200000000000
,3194,7.000000000000000,8,10,3,47,339,1,No Cultivos,0.038900000000000
,3195,1.000000000000000,12,100,1,36,153,24,Pastos/Cultivos,0.019000000000000
,3196,2.000000000000000,8,10,3,47,339,24,Pastos/Cultivos,0.038900000000000
,3197,1.000000000000000,9,100,3,44,317,12,Cafetales,0.036400000000000
,3198,1.000000000000000,10,100,7,51,143,24,Pastos/Cultivos,0.020100000000000
,3199,4.000000000000000,12,100,3,41,35,24,Pastos/Cultivos,0.007900000000000
,3200,776.000000000000000,10,10,1,0,311,1,No Cultivos,0.031200000000000
,3201,5.000000000000000,7,100,14,37,846,24,Pastos/Cultivos,0.089700000000000
,3202,3.000000000000000,8,100,1,36,153,24,Pastos/Cultivos,0.019000000000000
,3203,6.000000000000000,7,100,6,9,346,1,No Cultivos,0.036100000000000
,3204,919.000000000000000,10,10,3,47,339,12,Cafetales,0.038900000000000
,3205,227.000000000000000,7,10,25,48,1213,23,Agricultura Tecnificada,0.128600000000000
,3206,241.000000000000000,10,10,1,0,311,24,Pastos/Cultivos,0.031200000000000
,3207,2.000000000000000,10,100,3,47,339,24,Pastos/Cultivos,0.038900000000000
,3208,5.000000000000000,12,100,3,63,517,1,No Cultivos,0.058300000000000
,3209,222.000000000000000,10,10,1,0,311,12,Cafetales,0.031200000000000
,3210,73.000000000000000,10,10,3,47,339,17,Palma Africana,0.038900000000000
,3211,883.000000000000000,10,10,8,44,303,12,Cafetales,0.035500000000000
,3212,10.000000000000000,10,10,75,79,776,12,Cafetales,0.093000000000000
,3213,229.000000000000000,7,10,28,59,1391,23,Agricultura Tecnificada,0.147800000000000
,3214,656.000000000000000,8,10,2,0,389,12,Cafetales,0.039100000000000
,3215,3.000000000000000,10,100,3,47,339,12,Cafetales,0.038900000000000
,3216,159.000000000000000,7,100,28,59,1391,23,Agricultura Tecnificada,0.147800000000000
,3217,4.000000000000000,8,100,1,0,336,24,Pastos/Cultivos,0.033700000000000
,3218,300.000000000000000,7,10,26,65,1482,23,Agricultura Tecnificada,0.157300000000000
,3219,45.000000000000000,9,10,3,41,35,24,Pastos/Cultivos,0.007900000000000
,3220,1.000000000000000,10,100,8,44,303,24,Pastos/Cultivos,0.035500000000000
,3221,14.000000000000000,9,10,3,41,35,1,No Cultivos,0.007900000000000
,3222,4.000000000000000,7,100,26,65,1482,23,Agricultura Tecnificada,0.157300000000000
,3223,2.000000000000000,12,100,3,63,517,12,Cafetales,0.058300000000000
,3224,100.000000000000000,7,10,9,24,673,23,Agricultura Tecnificada,0.070600000000000
,3225,1.000000000000000,9,100,3,41,35,1,No Cultivos,0.007900000000000
,3226,39.000000000000000,3,10,10,0,0,24,Pastos/Cultivos,0.001000000000000
,3227,38.000000000000000,3,10,10,0,0,1,No Cultivos,0.001000000000000
,3228,23.000000000000000,3,100,10,0,0,1,No Cultivos,0.001000000000000
,3229,2.000000000000000,3,100,10,0,0,24,Pastos/Cultivos,0.001000000000000
,3230,2.000000000000000,7,100,25,48,1213,23,Agricultura Tecnificada,0.128600000000000
,3231,47.000000000000000,3,10,27,0,12,1,No Cultivos,0.003900000000000
,3232,19.000000000000000,3,10,27,0,12,24,Pastos/Cultivos,0.003900000000000
,3233,27.000000000000000,3,100,27,0,12,24,Pastos/Cultivos,0.003900000000000
,3234,17.000000000000000,3,100,27,0,12,1,No Cultivos,0.003900000000000
,3235,1605.000000000000000,3,10,21,0,4,1,No Cultivos,0.002500000000000
,3236,32.000000000000000,3,100,21,0,4,1,No Cultivos,0.002500000000000
,3237,288.000000000000000,3,10,21,0,4,24,Pastos/Cultivos,0.002500000000000
,3238,23.000000000000000,11,10,1,70,392,13,Frutales,0.046300000000000
,3239,10.000000000000000,10,10,0,54,195,1,No Cultivos,0.024900000000000
,3240,36.000000000000000,3,10,2,0,0,24,Pastos/Cultivos,0.000200000000000
,3241,1.000000000000000,10,100,8,44,303,12,Cafetales,0.035500000000000
,3242,134.000000000000000,3,10,24,0,7,1,No Cultivos,0.003100000000000
,3243,456.000000000000000,9,10,6,41,371,24,Pastos/Cultivos,0.041800000000000
,3244,1182.000000000000000,9,10,6,41,371,1,No Cultivos,0.041800000000000
,3245,1258.000000000000000,9,10,6,41,371,12,Cafetales,0.041800000000000
,3246,2362.000000000000000,9,10,4,61,317,1,No Cultivos,0.038200000000000
,3247,1096.000000000000000,9,10,4,61,317,12,Cafetales,0.038200000000000
,3248,253.000000000000000,9,10,4,61,317,24,Pastos/Cultivos,0.038200000000000
,3249,3605.000000000000000,9,10,2,39,346,1,No Cultivos,0.038700000000000
,3250,3117.000000000000000,9,10,2,39,346,12,Cafetales,0.038700000000000
,3251,1527.000000000000000,9,10,2,39,346,24,Pastos/Cultivos,0.038700000000000
,3252,4420.000000000000000,9,10,12,95,799,1,No Cultivos,0.090600000000000
,3253,3306.000000000000000,9,10,12,95,799,24,Pastos/Cultivos,0.090600000000000
,3254,1.000000000000000,11,100,7,31,754,1,No Cultivos,0.079200000000000
,3255,26.000000000000000,9,100,12,95,799,1,No Cultivos,0.090600000000000
,3256,20.000000000000000,9,100,7,67,573,1,No Cultivos,0.064700000000000
,3257,2007.000000000000000,9,10,7,67,573,1,No Cultivos,0.064700000000000
,3258,2586.000000000000000,9,10,7,67,573,24,Pastos/Cultivos,0.064700000000000
,3259,1336.000000000000000,9,10,7,67,573,12,Cafetales,0.064700000000000
,3260,11.000000000000000,3,100,24,0,7,1,No Cultivos,0.003100000000000
,3261,17.000000000000000,9,100,2,39,346,1,No Cultivos,0.038700000000000
,3262,359.000000000000000,9,10,3,46,390,12,Cafetales,0.043900000000000
,3263,2036.000000000000000,9,10,3,46,390,1,No Cultivos,0.043900000000000
,3264,1408.000000000000000,9,10,3,46,390,24,Pastos/Cultivos,0.043900000000000
,3265,2.000000000000000,9,100,7,67,573,24,Pastos/Cultivos,0.064700000000000
,3266,4661.000000000000000,7,10,5,7,300,1,No Cultivos,0.031200000000000
,3267,3579.000000000000000,7,10,5,7,300,24,Pastos/Cultivos,0.031200000000000
,3268,4.000000000000000,9,100,3,46,390,24,Pastos/Cultivos,0.043900000000000
,3269,1377.000000000000000,12,10,2,50,240,24,Pastos/Cultivos,0.029200000000000
,3270,3466.000000000000000,12,10,2,50,240,1,No Cultivos,0.029200000000000
,3271,330.000000000000000,8,10,2,50,240,24,Pastos/Cultivos,0.029200000000000
,3272,733.000000000000000,8,10,2,50,240,1,No Cultivos,0.029200000000000
,3273,3639.000000000000000,7,10,4,8,305,24,Pastos/Cultivos,0.031700000000000
,3274,4644.000000000000000,7,10,4,8,305,1,No Cultivos,0.031700000000000
,3275,4597.000000000000000,7,10,11,15,477,24,Pastos/Cultivos,0.050300000000000
,3276,3667.000000000000000,7,10,11,15,477,1,No Cultivos,0.050300000000000
,3277,218.000000000000000,8,10,2,50,240,12,Cafetales,0.029200000000000
,3278,4401.000000000000000,8,10,0,0,168,1,No Cultivos,0.016800000000000
,3279,1984.000000000000000,8,10,0,0,168,12,Cafetales,0.016800000000000
,3280,856.000000000000000,8,10,0,0,168,24,Pastos/Cultivos,0.016800000000000
,3281,6546.000000000000000,8,10,0,0,182,1,No Cultivos,0.018200000000000
,3282,1644.000000000000000,8,10,0,0,182,24,Pastos/Cultivos,0.018200000000000
,3283,2735.000000000000000,7,10,13,27,726,24,Pastos/Cultivos,0.076600000000000
,3284,4716.000000000000000,7,10,13,27,726,1,No Cultivos,0.076600000000000
,3285,467.000000000000000,7,10,13,27,726,23,Agricultura Tecnificada,0.076600000000000
,3286,1609.000000000000000,7,10,0,3,69,24,Pastos/Cultivos,0.007200000000000
,3287,6598.000000000000000,7,10,0,3,69,1,No Cultivos,0.007200000000000
,3288,8.000000000000000,7,100,4,8,305,1,No Cultivos,0.031700000000000
,3289,1.000000000000000,9,100,4,61,317,24,Pastos/Cultivos,0.038200000000000
,3290,11.000000000000000,9,100,12,95,799,24,Pastos/Cultivos,0.090600000000000
,3291,11.000000000000000,12,100,2,50,240,1,No Cultivos,0.029200000000000
,3292,6086.000000000000000,8,10,1,0,258,1,No Cultivos,0.025900000000000
,3293,2076.000000000000000,8,10,1,0,258,24,Pastos/Cultivos,0.025900000000000
,3294,52.000000000000000,8,100,1,0,258,1,No Cultivos,0.025900000000000
,3295,7.000000000000000,8,100,1,0,258,24,Pastos/Cultivos,0.025900000000000
,3296,1191.000000000000000,8,10,51,49,332,1,No Cultivos,0.043200000000000
,3297,200.000000000000000,8,10,51,49,332,24,Pastos/Cultivos,0.043200000000000
,3298,4635.000000000000000,10,10,51,49,332,1,No Cultivos,0.043200000000000
,3299,2060.000000000000000,10,10,51,49,332,24,Pastos/Cultivos,0.043200000000000
,3300,153.000000000000000,10,10,51,49,332,12,Cafetales,0.043200000000000
,3301,1.000000000000000,10,100,0,54,195,1,No Cultivos,0.024900000000000
,3302,3930.000000000000000,7,10,34,48,1034,1,No Cultivos,0.111600000000000
,3303,2946.000000000000000,7,10,34,48,1034,24,Pastos/Cultivos,0.111600000000000
,3304,160.000000000000000,7,100,34,48,1034,1,No Cultivos,0.111600000000000
,3305,1021.000000000000000,7,10,34,48,1034,23,Agricultura Tecnificada,0.111600000000000
,3306,114.000000000000000,7,100,34,48,1034,23,Agricultura Tecnificada,0.111600000000000
,3307,4120.000000000000000,7,10,20,45,1059,24,Pastos/Cultivos,0.112400000000000
,3308,3594.000000000000000,7,10,20,45,1059,1,No Cultivos,0.112400000000000
,3309,143.000000000000000,7,100,20,45,1059,24,Pastos/Cultivos,0.112400000000000
,3310,121.000000000000000,7,100,13,27,726,24,Pastos/Cultivos,0.076600000000000
,3311,6.000000000000000,7,100,11,15,477,24,Pastos/Cultivos,0.050300000000000
,3312,11.000000000000000,7,100,5,7,300,24,Pastos/Cultivos,0.031200000000000
,3313,3.000000000000000,8,100,2,50,240,1,No Cultivos,0.029200000000000
,3314,5757.000000000000000,10,10,65,74,727,1,No Cultivos,0.086600000000000
,3315,1414.000000000000000,10,10,65,74,727,24,Pastos/Cultivos,0.086600000000000
,3316,1092.000000000000000,10,10,65,74,727,12,Cafetales,0.086600000000000
,3317,640.000000000000000,10,10,43,66,622,12,Cafetales,0.073100000000000
,3318,6195.000000000000000,10,10,43,66,622,1,No Cultivos,0.073100000000000
,3319,1433.000000000000000,10,10,43,66,622,24,Pastos/Cultivos,0.073100000000000
,3320,5990.000000000000000,10,10,62,55,405,1,No Cultivos,0.052200000000000
,3321,2147.000000000000000,10,10,62,55,405,24,Pastos/Cultivos,0.052200000000000
,3322,110.000000000000000,10,10,62,55,405,12,Cafetales,0.052200000000000
,3323,4592.000000000000000,7,10,33,39,822,1,No Cultivos,0.089400000000000
,3324,3707.000000000000000,7,10,33,39,822,24,Pastos/Cultivos,0.089400000000000
,3325,1992.000000000000000,7,10,28,72,1545,1,No Cultivos,0.164500000000000
,3326,4454.000000000000000,7,10,28,72,1545,24,Pastos/Cultivos,0.164500000000000
,3327,3666.000000000000000,7,10,28,72,1542,24,Pastos/Cultivos,0.164200000000000
,3328,1912.000000000000000,7,10,28,72,1542,1,No Cultivos,0.164200000000000
,3329,2086.000000000000000,7,10,28,72,1542,23,Agricultura Tecnificada,0.164200000000000
,3330,184.000000000000000,7,100,28,72,1542,1,No Cultivos,0.164200000000000
,3331,118.000000000000000,7,100,34,48,1034,24,Pastos/Cultivos,0.111600000000000
,3332,39.000000000000000,7,100,20,45,1059,1,No Cultivos,0.112400000000000
,3333,2.000000000000000,10,100,43,66,622,24,Pastos/Cultivos,0.073100000000000
,3334,21.000000000000000,10,100,62,55,405,1,No Cultivos,0.052200000000000
,3335,6516.000000000000000,10,10,65,88,891,1,No Cultivos,0.104400000000000
,3336,1667.000000000000000,10,10,65,88,891,24,Pastos/Cultivos,0.104400000000000
,3337,11.000000000000000,10,100,65,88,891,1,No Cultivos,0.104400000000000
,3338,6650.000000000000000,10,10,80,72,716,1,No Cultivos,0.086800000000000
,3339,36.000000000000000,10,100,80,72,716,1,No Cultivos,0.086800000000000
,3340,1554.000000000000000,10,10,80,72,716,24,Pastos/Cultivos,0.086800000000000
,3341,1502.000000000000000,10,10,88,107,1070,24,Pastos/Cultivos,0.126500000000000
,3342,2934.000000000000000,10,10,88,107,1070,1,No Cultivos,0.126500000000000
,3343,3836.000000000000000,10,10,88,107,1070,12,Cafetales,0.126500000000000
,3344,2561.000000000000000,10,10,59,85,819,12,Cafetales,0.096300000000000
,3345,4676.000000000000000,10,10,59,85,819,1,No Cultivos,0.096300000000000
,3346,1017.000000000000000,10,10,59,85,819,24,Pastos/Cultivos,0.096300000000000
,3347,1390.000000000000000,10,10,90,75,718,24,Pastos/Cultivos,0.088300000000000
,3348,2.000000000000000,11,10,0,54,195,13,Frutales,0.024900000000000
,3349,7184.000000000000000,7,10,0,2,6,1,No Cultivos,0.000800000000000
,3350,2506.000000000000000,7,10,4,13,388,24,Pastos/Cultivos,0.040500000000000
,3351,5838.000000000000000,7,10,4,13,388,1,No Cultivos,0.040500000000000
,3352,980.000000000000000,7,10,0,3,42,24,Pastos/Cultivos,0.004500000000000
,3353,7152.000000000000000,7,10,0,3,42,1,No Cultivos,0.004500000000000
,3354,5109.000000000000000,7,10,2,9,300,1,No Cultivos,0.031100000000000
,3355,2880.000000000000000,7,10,2,9,300,24,Pastos/Cultivos,0.031100000000000
,3356,146.000000000000000,7,100,2,9,300,1,No Cultivos,0.031100000000000
,3357,10.000000000000000,7,100,33,39,822,1,No Cultivos,0.089400000000000
,3358,1639.000000000000000,7,10,28,72,1545,23,Agricultura Tecnificada,0.164500000000000
,3359,215.000000000000000,7,100,28,72,1542,24,Pastos/Cultivos,0.164200000000000
,3360,137.000000000000000,7,100,13,27,726,1,No Cultivos,0.076600000000000
,3361,9.000000000000000,7,100,11,15,477,1,No Cultivos,0.050300000000000
,3362,530.000000000000000,9,10,12,95,799,12,Cafetales,0.090600000000000
,3363,50.000000000000000,10,10,65,88,891,12,Cafetales,0.104400000000000
,3364,6774.000000000000000,10,10,90,75,718,1,No Cultivos,0.088300000000000
,3365,2820.000000000000000,10,10,11,100,709,24,Pastos/Cultivos,0.082000000000000
,3366,3154.000000000000000,10,10,11,100,709,1,No Cultivos,0.082000000000000
,3367,5279.000000000000000,11,10,2,85,566,1,No Cultivos,0.065300000000000
,3368,2889.000000000000000,11,10,2,85,566,24,Pastos/Cultivos,0.065300000000000
,3369,5411.000000000000000,11,10,3,95,669,1,No Cultivos,0.076700000000000
,3370,13.000000000000000,11,100,3,95,669,1,No Cultivos,0.076700000000000
,3371,6487.000000000000000,11,10,1,69,384,1,No Cultivos,0.045400000000000
,3372,1774.000000000000000,11,10,1,69,384,24,Pastos/Cultivos,0.045400000000000
,3373,5891.000000000000000,11,10,1,69,376,1,No Cultivos,0.044600000000000
,3374,2376.000000000000000,11,10,1,69,376,24,Pastos/Cultivos,0.044600000000000
,3375,2.000000000000000,11,100,1,69,376,24,Pastos/Cultivos,0.044600000000000
,3376,4169.000000000000000,11,10,0,5,154,1,No Cultivos,0.015900000000000
,3377,729.000000000000000,11,10,0,5,154,24,Pastos/Cultivos,0.015900000000000
,3378,3119.000000000000000,7,10,0,5,154,1,No Cultivos,0.015900000000000
,3379,34.000000000000000,7,100,0,5,154,1,No Cultivos,0.015900000000000
,3380,108.000000000000000,7,10,0,5,154,24,Pastos/Cultivos,0.015900000000000
,3381,12566.000000000000000,7,10,3,11,350,1,No Cultivos,0.036400000000000
,3382,3916.000000000000000,7,10,3,11,350,24,Pastos/Cultivos,0.036400000000000
,3383,2249.000000000000000,7,10,0,5,135,24,Pastos/Cultivos,0.014000000000000
,3384,6000.000000000000000,7,10,0,5,135,1,No Cultivos,0.014000000000000
,3385,996.000000000000000,7,10,0,2,6,24,Pastos/Cultivos,0.000800000000000
,3386,348.000000000000000,7,10,20,45,1059,23,Agricultura Tecnificada,0.112400000000000
,3387,5.000000000000000,10,100,62,55,405,24,Pastos/Cultivos,0.052200000000000
,3388,39.000000000000000,10,10,80,72,716,12,Cafetales,0.086800000000000
,3389,3.000000000000000,10,100,88,107,1070,12,Cafetales,0.126500000000000
,3390,7.000000000000000,11,100,1,69,384,24,Pastos/Cultivos,0.045400000000000
,3391,42.000000000000000,7,100,3,11,350,1,No Cultivos,0.036400000000000
,3392,119.000000000000000,7,100,2,9,300,24,Pastos/Cultivos,0.031100000000000
,3393,22.000000000000000,7,100,33,39,822,24,Pastos/Cultivos,0.089400000000000
,3394,36.000000000000000,7,100,20,45,1059,23,Agricultura Tecnificada,0.112400000000000
,3395,19.000000000000000,7,100,5,7,300,1,No Cultivos,0.031200000000000
,3396,6.000000000000000,8,100,51,49,332,1,No Cultivos,0.043200000000000
,3397,1.000000000000000,10,100,65,88,891,24,Pastos/Cultivos,0.104400000000000
,3398,2851.000000000000000,11,10,3,95,669,24,Pastos/Cultivos,0.076700000000000
,3399,112.000000000000000,7,100,0,3,42,1,No Cultivos,0.004500000000000
,3400,40.000000000000000,7,100,28,72,1545,1,No Cultivos,0.164500000000000
,3401,27.000000000000000,11,100,0,5,154,1,No Cultivos,0.015900000000000
,3402,3.000000000000000,7,100,4,8,305,24,Pastos/Cultivos,0.031700000000000
,3403,2.000000000000000,9,100,6,41,371,1,No Cultivos,0.041800000000000
,3404,94.000000000000000,7,100,28,72,1545,24,Pastos/Cultivos,0.164500000000000
,3405,2128.000000000000000,12,10,2,50,240,12,Cafetales,0.029200000000000
,3406,24.000000000000000,8,100,0,0,182,1,No Cultivos,0.018200000000000
,3407,1.000000000000000,10,100,65,74,727,12,Cafetales,0.086600000000000
,3408,23.000000000000000,7,100,0,5,135,1,No Cultivos,0.014000000000000
,3409,3.000000000000000,8,10,51,49,332,12,Cafetales,0.043200000000000
,3410,1.000000000000000,10,100,2,85,566,1,No Cultivos,0.065300000000000
,3411,9.000000000000000,7,100,4,13,388,24,Pastos/Cultivos,0.040500000000000
,3412,17.000000000000000,7,100,0,3,69,1,No Cultivos,0.007200000000000
,3413,14.000000000000000,9,100,3,46,390,1,No Cultivos,0.043900000000000
,3414,1.000000000000000,10,100,43,66,622,12,Cafetales,0.073100000000000
,3415,7.000000000000000,11,100,2,85,566,1,No Cultivos,0.065300000000000
,3416,12.000000000000000,11,100,1,69,384,1,No Cultivos,0.045400000000000
,3417,9.000000000000000,7,100,0,3,69,24,Pastos/Cultivos,0.007200000000000
,3418,11.000000000000000,7,100,0,2,6,1,No Cultivos,0.000800000000000
,3419,1.000000000000000,9,100,2,39,346,24,Pastos/Cultivos,0.038700000000000
,3420,12.000000000000000,11,100,11,100,709,1,No Cultivos,0.082000000000000
,3421,1.000000000000000,10,100,88,107,1070,24,Pastos/Cultivos,0.126500000000000
,3422,1645.000000000000000,11,10,11,100,709,1,No Cultivos,0.082000000000000
,3423,36.000000000000000,7,100,0,3,42,24,Pastos/Cultivos,0.004500000000000
,3424,3.000000000000000,9,100,2,39,346,12,Cafetales,0.038700000000000
,3425,11.000000000000000,10,100,65,74,727,1,No Cultivos,0.086600000000000
,3426,1.000000000000000,7,100,0,2,6,24,Pastos/Cultivos,0.000800000000000
,3427,247.000000000000000,12,10,0,0,168,1,No Cultivos,0.016800000000000
,3428,8.000000000000000,8,100,0,0,168,1,No Cultivos,0.016800000000000
,3429,156.000000000000000,7,100,28,72,1542,23,Agricultura Tecnificada,0.164200000000000
,3430,2048.000000000000000,14,10,6,41,371,12,Cafetales,0.041800000000000
,3431,3004.000000000000000,14,10,4,61,317,12,Cafetales,0.038200000000000
,3432,714.000000000000000,12,10,0,0,168,12,Cafetales,0.016800000000000
,3433,592.000000000000000,11,10,11,100,709,24,Pastos/Cultivos,0.082000000000000
,3434,111.000000000000000,7,100,13,27,726,23,Agricultura Tecnificada,0.076600000000000
,3435,2.000000000000000,14,100,6,41,371,12,Cafetales,0.041800000000000
